time,realization,y,x,Q
1600-01-09 00:00:00,23,13.25417058,-88.82083718,127.1
1600-01-09 00:00:00,24,13.25417058,-88.82083718,125.6
1600-01-09 00:00:00,25,13.25417058,-88.82083718,129.3
1600-01-09 00:00:00,26,13.25417058,-88.82083718,127.7
1600-01-09 00:00:00,27,13.25417058,-88.82083718,128.8
1600-01-09 00:00:00,28,13.25417058,-88.82083718,127.1
1600-01-09 00:00:00,29,13.25417058,-88.82083718,127.8
1600-01-09 00:00:00,30,13.25417058,-88.82083718,122.6
1600-01-09 00:00:00,31,13.25417058,-88.82083718,128.8
1600-01-09 00:00:00,32,13.25417058,-88.82083718,109.3
1600-01-09 00:00:00,33,13.25417058,-88.82083718,127.9
1600-01-09 00:00:00,34,13.25417058,-88.82083718,127.5
1600-01-09 00:00:00,35,13.25417058,-88.82083718,128.5
1600-01-09 00:00:00,36,13.25417058,-88.82083718,119.0
1600-01-09 00:00:00,37,13.25417058,-88.82083718,128.7
1600-01-09 00:00:00,38,13.25417058,-88.82083718,125.0
1600-01-09 00:00:00,39,13.25417058,-88.82083718,128.1
1600-01-10 00:00:00,0,13.25417058,-88.82083718,123.7
1600-01-10 00:00:00,1,13.25417058,-88.82083718,127.8
1600-01-10 00:00:00,2,13.25417058,-88.82083718,124.1
1600-01-10 00:00:00,3,13.25417058,-88.82083718,129.2
1600-01-10 00:00:00,4,13.25417058,-88.82083718,124.3
1600-01-10 00:00:00,5,13.25417058,-88.82083718,125.5
1600-01-10 00:00:00,6,13.25417058,-88.82083718,118.9
1600-01-10 00:00:00,7,13.25417058,-88.82083718,112.2
1600-01-10 00:00:00,8,13.25417058,-88.82083718,125.7
1600-01-10 00:00:00,9,13.25417058,-88.82083718,124.6
1600-01-10 00:00:00,10,13.25417058,-88.82083718,135.1
1600-01-10 00:00:00,11,13.25417058,-88.82083718,126.2
1600-01-10 00:00:00,12,13.25417058,-88.82083718,125.0
1600-01-10 00:00:00,13,13.25417058,-88.82083718,125.5
1600-01-10 00:00:00,14,13.25417058,-88.82083718,124.1
1600-01-10 00:00:00,15,13.25417058,-88.82083718,136.5
1600-01-10 00:00:00,16,13.25417058,-88.82083718,125.9
1600-01-10 00:00:00,17,13.25417058,-88.82083718,125.5
1600-01-10 00:00:00,18,13.25417058,-88.82083718,132.0
1600-01-10 00:00:00,19,13.25417058,-88.82083718,126.6
1600-01-10 00:00:00,20,13.25417058,-88.82083718,126.7
1600-01-10 00:00:00,21,13.25417058,-88.82083718,116.6
1600-01-10 00:00:00,22,13.25417058,-88.82083718,126.3
1600-01-10 00:00:00,23,13.25417058,-88.82083718,126.9
1600-01-10 00:00:00,24,13.25417058,-88.82083718,125.2
1600-01-10 00:00:00,25,13.25417058,-88.82083718,128.8
1600-01-10 00:00:00,26,13.25417058,-88.82083718,127.3
1600-01-10 00:00:00,27,13.25417058,-88.82083718,129.1
1600-01-10 00:00:00,28,13.25417058,-88.82083718,126.8
1600-01-10 00:00:00,29,13.25417058,-88.82083718,128.0
1600-01-10 00:00:00,30,13.25417058,-88.82083718,122.2
1600-01-10 00:00:00,31,13.25417058,-88.82083718,128.8
1600-01-10 00:00:00,32,13.25417058,-88.82083718,108.6
1600-01-10 00:00:00,33,13.25417058,-88.82083718,128.0
1600-01-10 00:00:00,34,13.25417058,-88.82083718,127.4
1600-01-10 00:00:00,35,13.25417058,-88.82083718,128.5
1600-01-10 00:00:00,36,13.25417058,-88.82083718,117.4
1600-01-10 00:00:00,37,13.25417058,-88.82083718,128.5
1600-01-10 00:00:00,38,13.25417058,-88.82083718,125.1
1600-01-10 00:00:00,39,13.25417058,-88.82083718,128.3
1600-01-11 00:00:00,0,13.25417058,-88.82083718,123.8
1600-01-11 00:00:00,1,13.25417058,-88.82083718,127.8
1600-01-11 00:00:00,2,13.25417058,-88.82083718,124.1
1600-01-11 00:00:00,3,13.25417058,-88.82083718,128.3
1600-01-11 00:00:00,4,13.25417058,-88.82083718,124.2
1600-01-11 00:00:00,5,13.25417058,-88.82083718,125.3
1600-01-11 00:00:00,6,13.25417058,-88.82083718,117.1
1600-01-11 00:00:00,7,13.25417058,-88.82083718,111.4
1600-01-11 00:00:00,8,13.25417058,-88.82083718,125.4
1600-01-11 00:00:00,9,13.25417058,-88.82083718,124.4
1600-01-11 00:00:00,10,13.25417058,-88.82083718,135.0
1600-01-11 00:00:00,11,13.25417058,-88.82083718,126.0
1600-01-11 00:00:00,12,13.25417058,-88.82083718,124.8
1600-01-11 00:00:00,13,13.25417058,-88.82083718,125.3
1600-01-11 00:00:00,14,13.25417058,-88.82083718,123.8
1600-01-11 00:00:00,15,13.25417058,-88.82083718,134.8
1600-01-11 00:00:00,16,13.25417058,-88.82083718,125.9
1600-01-11 00:00:00,17,13.25417058,-88.82083718,125.2
1600-01-11 00:00:00,18,13.25417058,-88.82083718,132.5
1600-01-11 00:00:00,19,13.25417058,-88.82083718,126.4
1600-01-11 00:00:00,20,13.25417058,-88.82083718,126.1
1600-01-11 00:00:00,21,13.25417058,-88.82083718,115.0
1600-01-11 00:00:00,22,13.25417058,-88.82083718,126.3
1600-01-11 00:00:00,23,13.25417058,-88.82083718,126.7
1600-01-11 00:00:00,24,13.25417058,-88.82083718,124.7
1600-01-11 00:00:00,25,13.25417058,-88.82083718,128.3
1600-01-11 00:00:00,26,13.25417058,-88.82083718,126.9
1600-01-11 00:00:00,27,13.25417058,-88.82083718,129.3
1600-01-11 00:00:00,28,13.25417058,-88.82083718,126.5
1600-01-11 00:00:00,29,13.25417058,-88.82083718,128.0
1600-01-11 00:00:00,30,13.25417058,-88.82083718,121.7
1600-01-11 00:00:00,31,13.25417058,-88.82083718,128.8
1600-01-11 00:00:00,32,13.25417058,-88.82083718,107.9
1600-01-11 00:00:00,33,13.25417058,-88.82083718,128.3
1600-01-11 00:00:00,34,13.25417058,-88.82083718,127.4
1600-01-11 00:00:00,35,13.25417058,-88.82083718,128.4
